Timp scurs: 0ms - Elful 1 este la 345, 34 in fabrica 1
Timp scurs: 8446ms - Elful 7 este la 129, 302 in fabrica 1
Timp scurs: 8446ms - Elful 10 este la 1, 113 in fabrica 1
Timp scurs: 8446ms - Elful 13 este la 80, 310 in fabrica 1
Timp scurs: 8446ms - Elful 16 este la 166, 22 in fabrica 1
Timp scurs: 8446ms - Elful 19 este la 41, 303 in fabrica 1
Timp scurs: 8446ms - Elful 22 este la 150, 4 in fabrica 1
Timp scurs: 8446ms - Elful 25 este la 73, 51 in fabrica 1
Timp scurs: 8446ms - Elful 28 este la 74, 98 in fabrica 1
Timp scurs: 8446ms - Elful 30 este la 224, 328 in fabrica 1
Timp scurs: 8446ms - Elful 34 este la 166, 205 in fabrica 1
Timp scurs: 8446ms - Elful 9 este la 145, 78 in fabrica 2
Timp scurs: 8446ms - Elful 12 este la 6, 64 in fabrica 2
Timp scurs: 8446ms - Elful 15 este la 59, 70 in fabrica 2
Timp scurs: 8446ms - Elful 17 este la 118, 82 in fabrica 2
Timp scurs: 8446ms - Elful 20 este la 37, 69 in fabrica 2
Timp scurs: 8446ms - Elful 23 este la 89, 64 in fabrica 2
Timp scurs: 8446ms - Elful 26 este la 55, 125 in fabrica 2
Timp scurs: 8446ms - Elful 29 este la 50, 112 in fabrica 2
Timp scurs: 8446ms - Elful 32 este la 133, 86 in fabrica 2
Timp scurs: 8446ms - Elful 2 este la 11, 3 in fabrica 2
Timp scurs: 8446ms - Elful 6 este la 77, 18 in fabrica 2
Timp scurs: 8446ms - Elful 9 este la 145, 78 in fabrica 2
Timp scurs: 8446ms - Elful 12 este la 6, 64 in fabrica 2
Timp scurs: 8446ms - Elful 15 este la 59, 70 in fabrica 2
Timp scurs: 8446ms - Elful 17 este la 118, 82 in fabrica 2
Timp scurs: 8446ms - Elful 20 este la 37, 69 in fabrica 2
Timp scurs: 8446ms - Elful 23 este la 89, 64 in fabrica 2
Timp scurs: 8446ms - Elful 26 este la 55, 125 in fabrica 2
Timp scurs: 8446ms - Elful 29 este la 50, 112 in fabrica 2
Timp scurs: 8446ms - Elful 32 este la 133, 86 in fabrica 2
Timp scurs: 8448ms - Elful 2 este la 11, 3 in fabrica 2
Timp scurs: 8448ms - Elful 6 este la 77, 18 in fabrica 2
Timp scurs: 8448ms - Elful 9 este la 145, 78 in fabrica 2
Timp scurs: 8448ms - Elful 12 este la 6, 64 in fabrica 2
Timp scurs: 8448ms - Elful 15 este la 59, 70 in fabrica 2
Timp scurs: 8448ms - Elful 17 este la 118, 82 in fabrica 2
Timp scurs: 8448ms - Elful 3 este la 20, 33 in fabrica 3
Timp scurs: 8448ms - Elful 4 este la 43, 50 in fabrica 3
Timp scurs: 8448ms - Elful 8 este la 59, 5 in fabrica 3
Timp scurs: 8448ms - Elful 11 este la 43, 37 in fabrica 3
Timp scurs: 8448ms - Elful 14 este la 108, 86 in fabrica 3
Timp scurs: 8448ms - Elful 18 este la 115, 30 in fabrica 3
Timp scurs: 8448ms - Elful 21 este la 87, 104 in fabrica 3
Timp scurs: 8448ms - Elful 24 este la 93, 104 in fabrica 3
Timp scurs: 8448ms - Elful 27 este la 78, 42 in fabrica 3
Timp scurs: 8448ms - Elful 31 este la 13, 10 in fabrica 3
Timp scurs: 8448ms - Elful 33 este la 87, 57 in fabrica 3
Timp scurs: 8448ms - Elful 1 este la 349, 42 in fabrica 1
Timp scurs: 8448ms - Elful 5 este la 343, 188 in fabrica 1
Timp scurs: 8448ms - Elful 20 este la 37, 69 in fabrica 2
Timp scurs: 8448ms - Elful 23 este la 89, 64 in fabrica 2
Timp scurs: 8448ms - Elful 26 este la 54, 125 in fabrica 2
Timp scurs: 8448ms - Elful 29 este la 50, 112 in fabrica 2
Timp scurs: 8448ms - Elful 32 este la 133, 86 in fabrica 2
Timp scurs: 8448ms - Elful 7 este la 129, 302 in fabrica 1
Timp scurs: 8448ms - Elful 10 este la 1, 113 in fabrica 1
Timp scurs: 8448ms - Elful 13 este la 80, 310 in fabrica 1
Timp scurs: 8448ms - Elful 16 este la 166, 22 in fabrica 1
Timp scurs: 8448ms - Elful 19 este la 41, 303 in fabrica 1
Timp scurs: 8448ms - Elful 22 este la 150, 4 in fabrica 1
Timp scurs: 8448ms - Elful 25 este la 73, 51 in fabrica 1
Timp scurs: 8448ms - Elful 28 este la 74, 98 in fabrica 1
Timp scurs: 8448ms - Elful 30 este la 224, 328 in fabrica 1
Timp scurs: 8448ms - Elful 34 este la 167, 205 in fabrica 1
Timp scurs: 8449ms - Elful 1 este la 349, 42 in fabrica 1
Timp scurs: 8449ms - Elful 5 este la 343, 187 in fabrica 1
Timp scurs: 8449ms - Elful 7 este la 129, 302 in fabrica 1
Timp scurs: 8449ms - Elful 10 este la 1, 113 in fabrica 1
Timp scurs: 8449ms - Elful 13 este la 80, 310 in fabrica 1
Timp scurs: 8449ms - Elful 16 este la 166, 22 in fabrica 1
Timp scurs: 8449ms - Elful 19 este la 41, 303 in fabrica 1
Timp scurs: 8449ms - Elful 3 este la 20, 33 in fabrica 3
Timp scurs: 8449ms - Elful 4 este la 44, 50 in fabrica 3
Timp scurs: 8449ms - Elful 8 este la 59, 5 in fabrica 3
Timp scurs: 8449ms - Elful 11 este la 43, 37 in fabrica 3
Timp scurs: 8449ms - Elful 14 este la 108, 86 in fabrica 3
Timp scurs: 8449ms - Elful 18 este la 115, 30 in fabrica 3
Timp scurs: 8449ms - Elful 21 este la 87, 104 in fabrica 3
Timp scurs: 8449ms - Elful 22 este la 150, 4 in fabrica 1
Timp scurs: 8449ms - Elful 25 este la 73, 51 in fabrica 1
Timp scurs: 8449ms - Elful 28 este la 74, 98 in fabrica 1
Timp scurs: 8449ms - Elful 30 este la 224, 328 in fabrica 1
Timp scurs: 8449ms - Elful 34 este la 167, 205 in fabrica 1
Timp scurs: 8449ms - Elful 24 este la 93, 104 in fabrica 3
Timp scurs: 8449ms - Elful 27 este la 78, 42 in fabrica 3
Timp scurs: 8449ms - Elful 31 este la 13, 10 in fabrica 3
Timp scurs: 8449ms - Elful 33 este la 87, 57 in fabrica 3
Timp scurs: 8450ms - Elful 2 este la 11, 3 in fabrica 2
Timp scurs: 8450ms - Elful 6 este la 77, 18 in fabrica 2
Timp scurs: 8450ms - Elful 9 este la 145, 77 in fabrica 2
Timp scurs: 8450ms - Elful 12 este la 6, 64 in fabrica 2
Timp scurs: 8450ms - Elful 15 este la 59, 70 in fabrica 2
Timp scurs: 8450ms - Elful 17 este la 118, 82 in fabrica 2
Timp scurs: 8450ms - Elful 20 este la 37, 69 in fabrica 2
Timp scurs: 8450ms - Elful 23 este la 89, 64 in fabrica 2
Timp scurs: 8450ms - Elful 26 este la 54, 125 in fabrica 2
Timp scurs: 8450ms - Elful 29 este la 50, 112 in fabrica 2
Timp scurs: 8450ms - Elful 32 este la 133, 86 in fabrica 2
Timp scurs: 8450ms - Elful 2 este la 11, 3 in fabrica 2
Timp scurs: 8450ms - Elful 6 este la 77, 18 in fabrica 2
Timp scurs: 8450ms - Elful 9 este la 145, 77 in fabrica 2
Timp scurs: 8450ms - Elful 12 este la 6, 64 in fabrica 2
Timp scurs: 8450ms - Elful 15 este la 59, 70 in fabrica 2
Timp scurs: 8450ms - Elful 17 este la 118, 82 in fabrica 2
Timp scurs: 8450ms - Elful 20 este la 37, 69 in fabrica 2
Timp scurs: 8450ms - Elful 23 este la 89, 64 in fabrica 2
Timp scurs: 8450ms - Elful 26 este la 54, 125 in fabrica 2
Timp scurs: 8450ms - Elful 29 este la 49, 112 in fabrica 2
Timp scurs: 8450ms - Elful 32 este la 133, 86 in fabrica 2
Timp scurs: 8454ms - Elful 2 este la 11, 3 in fabrica 2
Timp scurs: 8454ms - Elful 6 este la 77, 18 in fabrica 2
Timp scurs: 8454ms - Elful 9 este la 145, 77 in fabrica 2
Timp scurs: 8454ms - Elful 12 este la 6, 64 in fabrica 2
Timp scurs: 8454ms - Elful 15 este la 59, 70 in fabrica 2
Timp scurs: 8454ms - Elful 17 este la 118, 82 in fabrica 2
Timp scurs: 8454ms - Elful 20 este la 37, 69 in fabrica 2
Timp scurs: 8454ms - Elful 23 este la 89, 64 in fabrica 2
Timp scurs: 8454ms - Elful 26 este la 54, 125 in fabrica 2
Timp scurs: 8454ms - Elful 29 este la 49, 112 in fabrica 2
Timp scurs: 8454ms - Elful 32 este la 133, 85 in fabrica 2
Timp scurs: 8454ms - Elful 3 este la 20, 33 in fabrica 3
Timp scurs: 8454ms - Elful 4 este la 44, 50 in fabrica 3
Timp scurs: 8454ms - Elful 8 este la 59, 5 in fabrica 3
Timp scurs: 8454ms - Elful 11 este la 42, 37 in fabrica 3
Timp scurs: 8454ms - Elful 14 este la 108, 86 in fabrica 3
Timp scurs: 8454ms - Elful 18 este la 115, 30 in fabrica 3
Timp scurs: 8454ms - Elful 21 este la 87, 104 in fabrica 3
Timp scurs: 8454ms - Elful 24 este la 93, 104 in fabrica 3
Timp scurs: 8454ms - Elful 27 este la 78, 42 in fabrica 3
Timp scurs: 8454ms - Elful 31 este la 13, 10 in fabrica 3
Timp scurs: 8454ms - Elful 33 este la 87, 57 in fabrica 3
Timp scurs: 8455ms - Elful 3 este la 20, 33 in fabrica 3
Timp scurs: 8455ms - Elful 4 este la 44, 50 in fabrica 3
Timp scurs: 8455ms - Elful 8 este la 59, 5 in fabrica 3
Timp scurs: 8455ms - Elful 11 este la 42, 37 in fabrica 3
Timp scurs: 8455ms - Elful 14 este la 109, 86 in fabrica 3
Timp scurs: 8455ms - Elful 18 este la 115, 30 in fabrica 3
Timp scurs: 8455ms - Elful 21 este la 87, 104 in fabrica 3
Timp scurs: 8455ms - Elful 24 este la 93, 104 in fabrica 3
Timp scurs: 8455ms - Elful 27 este la 78, 42 in fabrica 3
Timp scurs: 8455ms - Elful 31 este la 13, 10 in fabrica 3
Timp scurs: 8455ms - Elful 33 este la 87, 57 in fabrica 3
Timp scurs: 8457ms - Elful 2 este la 11, 3 in fabrica 2
Timp scurs: 8457ms - Elful 6 este la 77, 18 in fabrica 2
Timp scurs: 8457ms - Elful 9 este la 145, 77 in fabrica 2
Timp scurs: 8457ms - Elful 12 este la 6, 64 in fabrica 2
Timp scurs: 8457ms - Elful 15 este la 59, 70 in fabrica 2
Timp scurs: 8457ms - Elful 17 este la 118, 82 in fabrica 2
Timp scurs: 8457ms - Elful 20 este la 37, 69 in fabrica 2
Timp scurs: 8457ms - Elful 23 este la 89, 65 in fabrica 2
Timp scurs: 8457ms - Elful 26 este la 54, 125 in fabrica 2
Timp scurs: 8457ms - Elful 29 este la 49, 112 in fabrica 2
Timp scurs: 8457ms - Elful 32 este la 133, 85 in fabrica 2
Timp scurs: 8458ms - Elful 1 este la 349, 42 in fabrica 1
Timp scurs: 8458ms - Elful 5 este la 343, 187 in fabrica 1
Timp scurs: 8458ms - Elful 7 este la 129, 302 in fabrica 1
Timp scurs: 8458ms - Elful 10 este la 1, 112 in fabrica 1
Timp scurs: 8458ms - Elful 13 este la 80, 310 in fabrica 1
Timp scurs: 8458ms - Elful 16 este la 166, 22 in fabrica 1
Timp scurs: 8458ms - Elful 19 este la 41, 303 in fabrica 1
Timp scurs: 8458ms - Elful 22 este la 150, 4 in fabrica 1
Timp scurs: 8458ms - Elful 25 este la 73, 51 in fabrica 1
Timp scurs: 8458ms - Elful 28 este la 74, 98 in fabrica 1
Timp scurs: 8458ms - Elful 30 este la 224, 328 in fabrica 1
Timp scurs: 8458ms - Elful 34 este la 167, 205 in fabrica 1
Timp scurs: 8459ms - Elful 3 este la 20, 33 in fabrica 3
Timp scurs: 8459ms - Elful 4 este la 44, 50 in fabrica 3
Timp scurs: 8459ms - Elful 8 este la 59, 5 in fabrica 3
Timp scurs: 8459ms - Elful 11 este la 42, 37 in fabrica 3
Timp scurs: 8459ms - Elful 14 este la 109, 86 in fabrica 3
Timp scurs: 8459ms - Elful 18 este la 115, 30 in fabrica 3
Timp scurs: 8459ms - Elful 21 este la 87, 104 in fabrica 3
Timp scurs: 8459ms - Elful 24 este la 93, 104 in fabrica 3
Timp scurs: 8459ms - Elful 27 este la 78, 42 in fabrica 3
Timp scurs: 8459ms - Elful 31 este la 13, 10 in fabrica 3
Timp scurs: 8459ms - Elful 33 este la 87, 58 in fabrica 3
Timp scurs: 8459ms - Elful 1 este la 349, 42 in fabrica 1
Timp scurs: 8459ms - Elful 5 este la 343, 187 in fabrica 1
Timp scurs: 8459ms - Elful 7 este la 129, 302 in fabrica 1
Timp scurs: 8459ms - Elful 10 este la 1, 112 in fabrica 1
Timp scurs: 8459ms - Elful 13 este la 80, 310 in fabrica 1
Timp scurs: 8459ms - Elful 16 este la 166, 22 in fabrica 1
Timp scurs: 8459ms - Elful 19 este la 41, 303 in fabrica 1
Timp scurs: 8459ms - Elful 22 este la 150, 4 in fabrica 1
Timp scurs: 8459ms - Elful 25 este la 73, 51 in fabrica 1
Timp scurs: 8459ms - Elful 28 este la 74, 97 in fabrica 1
Timp scurs: 8459ms - Elful 30 este la 224, 328 in fabrica 1
Timp scurs: 8459ms - Elful 34 este la 167, 205 in fabrica 1
Timp scurs: 8459ms - Elful 3 este la 20, 33 in fabrica 3
Timp scurs: 8459ms - Elful 4 este la 44, 50 in fabrica 3
Timp scurs: 8459ms - Elful 8 este la 59, 5 in fabrica 3
Timp scurs: 8459ms - Elful 11 este la 42, 37 in fabrica 3
Timp scurs: 8459ms - Elful 14 este la 109, 86 in fabrica 3
Timp scurs: 8459ms - Elful 18 este la 115, 30 in fabrica 3
Timp scurs: 8459ms - Elful 21 este la 88, 104 in fabrica 3
Timp scurs: 8459ms - Elful 24 este la 93, 104 in fabrica 3
Timp scurs: 8459ms - Elful 27 este la 78, 42 in fabrica 3
Timp scurs: 8459ms - Elful 31 este la 13, 10 in fabrica 3
Timp scurs: 8459ms - Elful 33 este la 87, 58 in fabrica 3
Timp scurs: 8460ms - Elful 1 este la 349, 42 in fabrica 1
Timp scurs: 8460ms - Elful 5 este la 343, 187 in fabrica 1
Timp scurs: 8460ms - Elful 7 este la 129, 302 in fabrica 1
Timp scurs: 8460ms - Elful 10 este la 1, 112 in fabrica 1
Timp scurs: 8460ms - Elful 13 este la 80, 310 in fabrica 1
Timp scurs: 8460ms - Elful 16 este la 166, 22 in fabrica 1
Timp scurs: 8460ms - Elful 19 este la 41, 303 in fabrica 1
Timp scurs: 8460ms - Elful 22 este la 149, 4 in fabrica 1
Timp scurs: 8460ms - Elful 25 este la 73, 51 in fabrica 1
Timp scurs: 8460ms - Elful 28 este la 74, 97 in fabrica 1
Timp scurs: 8460ms - Elful 30 este la 224, 328 in fabrica 1
Timp scurs: 8460ms - Elful 34 este la 167, 205 in fabrica 1
Timp scurs: 8462ms - Elful 1 este la 349, 42 in fabrica 1
Timp scurs: 8462ms - Elful 5 este la 343, 187 in fabrica 1
Timp scurs: 8462ms - Elful 7 este la 129, 302 in fabrica 1
Timp scurs: 8462ms - Elful 10 este la 1, 112 in fabrica 1
Timp scurs: 8462ms - Elful 13 este la 81, 310 in fabrica 1
Timp scurs: 8462ms - Elful 16 este la 166, 22 in fabrica 1
Timp scurs: 8462ms - Elful 19 este la 41, 303 in fabrica 1
Timp scurs: 8462ms - Elful 22 este la 149, 4 in fabrica 1
Timp scurs: 8462ms - Elful 25 este la 73, 51 in fabrica 1
Timp scurs: 8462ms - Elful 28 este la 74, 97 in fabrica 1
Timp scurs: 8462ms - Elful 30 este la 224, 328 in fabrica 1
Timp scurs: 8462ms - Elful 34 este la 167, 205 in fabrica 1
Timp scurs: 8462ms - Elful 3 este la 20, 33 in fabrica 3
Timp scurs: 8462ms - Elful 4 este la 44, 50 in fabrica 3
Timp scurs: 8462ms - Elful 8 este la 59, 5 in fabrica 3
Timp scurs: 8462ms - Elful 11 este la 42, 37 in fabrica 3
Timp scurs: 8462ms - Elful 14 este la 109, 86 in fabrica 3
Timp scurs: 8462ms - Elful 18 este la 115, 30 in fabrica 3
Timp scurs: 8462ms - Elful 21 este la 88, 104 in fabrica 3
Timp scurs: 8462ms - Elful 24 este la 93, 104 in fabrica 3
Timp scurs: 8462ms - Elful 27 este la 78, 42 in fabrica 3
Timp scurs: 8462ms - Elful 31 este la 13, 9 in fabrica 3
Timp scurs: 8462ms - Elful 33 este la 87, 58 in fabrica 3
Timp scurs: 8463ms - Elful 1 este la 349, 42 in fabrica 1
Timp scurs: 8463ms - Elful 5 este la 343, 187 in fabrica 1
Timp scurs: 8463ms - Elful 7 este la 129, 302 in fabrica 1
Timp scurs: 8463ms - Elful 10 este la 1, 112 in fabrica 1
Timp scurs: 8463ms - Elful 13 este la 81, 310 in fabrica 1
Timp scurs: 8463ms - Elful 16 este la 166, 21 in fabrica 1
Timp scurs: 8463ms - Elful 19 este la 41, 303 in fabrica 1
Timp scurs: 8463ms - Elful 22 este la 149, 4 in fabrica 1
Timp scurs: 8463ms - Elful 25 este la 73, 51 in fabrica 1
Timp scurs: 8463ms - Elful 28 este la 74, 97 in fabrica 1
Timp scurs: 8463ms - Elful 30 este la 224, 328 in fabrica 1
Timp scurs: 8463ms - Elful 34 este la 167, 205 in fabrica 1
Timp scurs: 8463ms - Elful 2 este la 11, 3 in fabrica 2
Timp scurs: 8463ms - Elful 6 este la 77, 18 in fabrica 2
Timp scurs: 8463ms - Elful 9 este la 145, 77 in fabrica 2
Timp scurs: 8463ms - Elful 12 este la 6, 64 in fabrica 2
Timp scurs: 8463ms - Elful 15 este la 59, 70 in fabrica 2
Timp scurs: 8463ms - Elful 17 este la 118, 82 in fabrica 2
Timp scurs: 8463ms - Elful 20 este la 38, 69 in fabrica 2
Timp scurs: 8463ms - Elful 23 este la 89, 65 in fabrica 2
Timp scurs: 8463ms - Elful 26 este la 54, 125 in fabrica 2
Timp scurs: 8463ms - Elful 29 este la 49, 112 in fabrica 2
Timp scurs: 8463ms - Elful 32 este la 133, 85 in fabrica 2
Timp scurs: 8464ms - Elful 1 este la 349, 42 in fabrica 1
Timp scurs: 8464ms - Elful 5 este la 343, 187 in fabrica 1
Timp scurs: 8464ms - Elful 7 este la 130, 302 in fabrica 1
Timp scurs: 8464ms - Elful 10 este la 1, 112 in fabrica 1
Timp scurs: 8464ms - Elful 13 este la 81, 310 in fabrica 1
Timp scurs: 8464ms - Elful 16 este la 166, 21 in fabrica 1
Timp scurs: 8464ms - Elful 19 este la 41, 303 in fabrica 1
Timp scurs: 8464ms - Elful 22 este la 149, 4 in fabrica 1
Timp scurs: 8464ms - Elful 25 este la 73, 51 in fabrica 1
Timp scurs: 8464ms - Elful 28 este la 74, 97 in fabrica 1
Timp scurs: 8464ms - Elful 30 este la 224, 328 in fabrica 1
Timp scurs: 8464ms - Elful 34 este la 167, 205 in fabrica 1
Timp scurs: 8464ms - Elful 1 este la 349, 42 in fabrica 1
Timp scurs: 8464ms - Elful 5 este la 343, 187 in fabrica 1
Timp scurs: 8464ms - Elful 7 este la 130, 302 in fabrica 1
Timp scurs: 8464ms - Elful 10 este la 1, 112 in fabrica 1
Timp scurs: 8464ms - Elful 13 este la 81, 310 in fabrica 1
Timp scurs: 8464ms - Elful 16 este la 166, 21 in fabrica 1
Timp scurs: 8464ms - Elful 19 este la 41, 303 in fabrica 1
Timp scurs: 8464ms - Elful 22 este la 149, 4 in fabrica 1
Timp scurs: 8464ms - Elful 25 este la 72, 51 in fabrica 1
Timp scurs: 8464ms - Elful 28 este la 74, 97 in fabrica 1
Timp scurs: 8464ms - Elful 30 este la 224, 328 in fabrica 1
Timp scurs: 8464ms - Elful 34 este la 167, 205 in fabrica 1
Timp scurs: 8469ms - Elful 1 este la 349, 42 in fabrica 1
Timp scurs: 8469ms - Elful 5 este la 343, 187 in fabrica 1
Timp scurs: 8469ms - Elful 7 este la 130, 302 in fabrica 1
Timp scurs: 8469ms - Elful 10 este la 1, 112 in fabrica 1
Timp scurs: 8469ms - Elful 13 este la 81, 310 in fabrica 1
Timp scurs: 8469ms - Elful 16 este la 166, 21 in fabrica 1
Timp scurs: 8469ms - Elful 19 este la 42, 303 in fabrica 1
Timp scurs: 8469ms - Elful 22 este la 149, 4 in fabrica 1
Timp scurs: 8469ms - Elful 25 este la 72, 51 in fabrica 1
Timp scurs: 8469ms - Elful 28 este la 74, 97 in fabrica 1
Timp scurs: 8469ms - Elful 30 este la 224, 328 in fabrica 1
Timp scurs: 8469ms - Elful 34 este la 167, 205 in fabrica 1
Timp scurs: 8469ms - Elful 3 este la 20, 33 in fabrica 3
Timp scurs: 8469ms - Elful 4 este la 44, 50 in fabrica 3
Timp scurs: 8469ms - Elful 8 este la 59, 5 in fabrica 3
Timp scurs: 8469ms - Elful 11 este la 42, 37 in fabrica 3
Timp scurs: 8469ms - Elful 14 este la 109, 86 in fabrica 3
Timp scurs: 8469ms - Elful 18 este la 115, 31 in fabrica 3
Timp scurs: 8469ms - Elful 21 este la 88, 104 in fabrica 3
Timp scurs: 8469ms - Elful 24 este la 93, 104 in fabrica 3
Timp scurs: 8469ms - Elful 27 este la 78, 42 in fabrica 3
Timp scurs: 8469ms - Elful 31 este la 13, 9 in fabrica 3
Timp scurs: 8469ms - Elful 33 este la 87, 58 in fabrica 3
Timp scurs: 8470ms - Elful 3 este la 21, 33 in fabrica 3
Timp scurs: 8470ms - Elful 4 este la 44, 50 in fabrica 3
Timp scurs: 8470ms - Elful 8 este la 59, 5 in fabrica 3
Timp scurs: 8470ms - Elful 11 este la 42, 37 in fabrica 3
Timp scurs: 8470ms - Elful 14 este la 109, 86 in fabrica 3
Timp scurs: 8470ms - Elful 18 este la 115, 31 in fabrica 3
Timp scurs: 8470ms - Elful 21 este la 88, 104 in fabrica 3
Timp scurs: 8470ms - Elful 24 este la 93, 104 in fabrica 3
Timp scurs: 8470ms - Elful 27 este la 78, 42 in fabrica 3
Timp scurs: 8470ms - Elful 31 este la 13, 9 in fabrica 3
Timp scurs: 8470ms - Elful 33 este la 87, 58 in fabrica 3
Timp scurs: 8472ms - Elful 1 este la 349, 42 in fabrica 1
Timp scurs: 8472ms - Elful 5 este la 343, 187 in fabrica 1
Timp scurs: 8472ms - Elful 7 este la 130, 302 in fabrica 1
Timp scurs: 8472ms - Elful 10 este la 1, 112 in fabrica 1
Timp scurs: 8472ms - Elful 13 este la 81, 310 in fabrica 1
Timp scurs: 8472ms - Elful 16 este la 166, 21 in fabrica 1
Timp scurs: 8472ms - Elful 19 este la 42, 303 in fabrica 1
Timp scurs: 8472ms - Elful 22 este la 149, 4 in fabrica 1
Timp scurs: 8472ms - Elful 25 este la 72, 51 in fabrica 1
Timp scurs: 8472ms - Elful 28 este la 74, 97 in fabrica 1
Timp scurs: 8472ms - Elful 30 este la 225, 328 in fabrica 1
Timp scurs: 8472ms - Elful 34 este la 167, 205 in fabrica 1
Timp scurs: 8473ms - Elful 3 este la 21, 33 in fabrica 3
Timp scurs: 8473ms - Elful 4 este la 44, 50 in fabrica 3
Timp scurs: 8473ms - Elful 8 este la 59, 5 in fabrica 3
Timp scurs: 8473ms - Elful 11 este la 42, 37 in fabrica 3
Timp scurs: 8473ms - Elful 14 este la 109, 86 in fabrica 3
Timp scurs: 8473ms - Elful 18 este la 115, 31 in fabrica 3
Timp scurs: 8473ms - Elful 21 este la 88, 104 in fabrica 3
Timp scurs: 8473ms - Elful 24 este la 93, 104 in fabrica 3
Timp scurs: 8473ms - Elful 27 este la 78, 41 in fabrica 3
Timp scurs: 8473ms - Elful 31 este la 13, 9 in fabrica 3
Timp scurs: 8473ms - Elful 33 este la 87, 58 in fabrica 3
Timp scurs: 8476ms - Elful 2 este la 11, 3 in fabrica 2
Timp scurs: 8476ms - Elful 6 este la 77, 18 in fabrica 2
Timp scurs: 8476ms - Elful 9 este la 145, 77 in fabrica 2
Timp scurs: 8476ms - Elful 12 este la 6, 64 in fabrica 2
Timp scurs: 8476ms - Elful 15 este la 59, 71 in fabrica 2
Timp scurs: 8476ms - Elful 17 este la 118, 82 in fabrica 2
Timp scurs: 8476ms - Elful 20 este la 38, 69 in fabrica 2
Timp scurs: 8476ms - Elful 23 este la 89, 65 in fabrica 2
Timp scurs: 8476ms - Elful 26 este la 54, 125 in fabrica 2
Timp scurs: 8476ms - Elful 29 este la 49, 112 in fabrica 2
Timp scurs: 8476ms - Elful 32 este la 133, 85 in fabrica 2
Timp scurs: 8476ms - Elful 2 este la 11, 2 in fabrica 2
Timp scurs: 8476ms - Elful 6 este la 77, 18 in fabrica 2
Timp scurs: 8476ms - Elful 9 este la 145, 77 in fabrica 2
Timp scurs: 8476ms - Elful 12 este la 6, 64 in fabrica 2
Timp scurs: 8476ms - Elful 15 este la 59, 71 in fabrica 2
Timp scurs: 8476ms - Elful 17 este la 118, 82 in fabrica 2
Timp scurs: 8476ms - Elful 20 este la 38, 69 in fabrica 2
Timp scurs: 8476ms - Elful 23 este la 89, 65 in fabrica 2
Timp scurs: 8476ms - Elful 26 este la 54, 125 in fabrica 2
Timp scurs: 8476ms - Elful 29 este la 49, 112 in fabrica 2
Timp scurs: 8476ms - Elful 32 este la 133, 85 in fabrica 2
Timp scurs: 8477ms - Elful 2 este la 11, 2 in fabrica 2
Timp scurs: 8477ms - Elful 6 este la 77, 17 in fabrica 2
Timp scurs: 8477ms - Elful 9 este la 145, 77 in fabrica 2
Timp scurs: 8477ms - Elful 12 este la 6, 64 in fabrica 2
Timp scurs: 8477ms - Elful 15 este la 59, 71 in fabrica 2
Timp scurs: 8477ms - Elful 17 este la 118, 82 in fabrica 2
Timp scurs: 8477ms - Elful 3 este la 21, 33 in fabrica 3
Timp scurs: 8477ms - Elful 4 este la 44, 50 in fabrica 3
Timp scurs: 8477ms - Elful 8 este la 59, 6 in fabrica 3
Timp scurs: 8477ms - Elful 11 este la 42, 37 in fabrica 3
Timp scurs: 8477ms - Elful 14 este la 109, 86 in fabrica 3
Timp scurs: 8477ms - Elful 18 este la 115, 31 in fabrica 3
Timp scurs: 8477ms - Elful 21 este la 88, 104 in fabrica 3
Timp scurs: 8477ms - Elful 24 este la 93, 104 in fabrica 3
